"Date","Time","Test Total Time",
04/12/10,14:32:37,(hh:mm:ss): 5:15:16,
,,,
"Rated Capacity","Tested Capacity",,
1.60 Ah,1.31 Ah,,
,,,
"Cells","Battery Type","Battery Weight",
1,Li-ion,1.000 kg,
,,,
"Test Current","Graph Type",,
0.250 Amps,AmpHrs,,
,,,
"Test","Time","Voltage","Current"
"Seidio1600mAh_N1_0a_250mA",428,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",429,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",430,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",431,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",432,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",433,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",434,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",435,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",436,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",437,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",438,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",439,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",440,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",441,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",442,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",443,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",444,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",445,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",446,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",447,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",448,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",449,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",450,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",451,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",452,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",453,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",454,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",455,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",456,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",457,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",458,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",459,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",460,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",461,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",462,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",463,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",464,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",465,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",466,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",467,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",468,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",469,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",470,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",471,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",472,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",473,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",474,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",475,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",476,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",477,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",478,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",479,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",480,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",481,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",482,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",483,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",484,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",485,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",486,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",487,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",488,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",489,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",490,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",491,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",492,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",493,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",494,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",495,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",496,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",497,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",498,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",499,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",500,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",501,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",502,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",503,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",504,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",505,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",506,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",507,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",508,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",509,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",510,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",511,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",512,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",513,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",514,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",515,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",516,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",517,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",518,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",519,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",520,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",521,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",522,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",523,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",524,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",525,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",526,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",527,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",528,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",529,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",530,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",531,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",532,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",533,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",534,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",535,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",536,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",537,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",538,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",539,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",540,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",541,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",542,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",543,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",544,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",545,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",546,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",547,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",548,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",549,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",550,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",551,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",552,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",553,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",554,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",555,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",556,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",557,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",558,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",559,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",560,4.04,0.248
"Seidio1600mAh_N1_0a_250mA",561,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",562,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",563,4.04,0.249
"Seidio1600mAh_N1_0a_250mA",564,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",565,4.04,0.251
"Seidio1600mAh_N1_0a_250mA",566,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",567,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",568,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",569,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",570,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",571,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",572,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",573,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",574,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",575,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",576,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",577,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",578,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",579,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",580,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",581,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",582,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",583,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",584,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",585,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",586,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",587,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",588,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",589,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",590,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",591,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",592,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",593,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",594,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",595,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",596,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",597,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",598,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",599,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",600,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",601,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",602,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",603,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",604,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",605,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",606,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",607,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",608,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",609,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",610,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",611,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",612,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",613,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",614,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",615,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",616,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",617,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",618,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",619,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",620,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",621,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",622,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",623,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",624,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",625,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",626,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",627,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",628,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",629,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",630,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",631,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",632,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",633,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",634,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",635,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",636,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",637,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",638,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",639,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",640,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",641,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",642,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",643,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",644,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",645,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",646,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",647,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",648,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",649,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",650,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",651,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",652,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",653,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",654,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",655,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",656,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",657,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",658,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",659,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",660,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",661,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",662,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",663,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",664,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",665,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",666,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",667,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",668,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",669,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",670,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",671,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",672,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",673,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",674,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",675,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",676,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",677,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",678,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",679,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",680,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",681,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",682,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",683,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",684,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",685,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",686,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",687,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",688,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",689,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",690,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",691,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",692,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",693,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",694,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",695,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",696,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",697,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",698,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",699,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",700,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",701,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",702,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",703,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",704,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",705,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",706,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",707,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",708,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",709,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",710,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",711,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",712,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",713,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",714,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",715,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",716,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",717,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",718,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",719,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",720,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",721,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",722,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",723,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",724,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",725,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",726,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",727,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",728,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",729,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",730,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",731,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",732,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",733,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",734,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",735,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",736,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",737,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",738,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",739,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",740,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",741,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",742,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",743,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",744,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",745,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",746,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",747,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",748,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",749,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",750,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",751,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",752,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",753,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",754,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",755,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",756,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",757,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",758,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",759,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",760,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",761,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",762,4.03,0.251
"Seidio1600mAh_N1_0a_250mA",763,4.03,0.248
"Seidio1600mAh_N1_0a_250mA",764,4.03,0.249
"Seidio1600mAh_N1_0a_250mA",765,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",766,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",767,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",768,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",769,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",770,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",771,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",772,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",773,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",774,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",775,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",776,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",777,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",778,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",779,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",780,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",781,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",782,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",783,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",784,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",785,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",786,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",787,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",788,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",789,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",790,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",791,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",792,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",793,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",794,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",795,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",796,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",797,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",798,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",799,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",800,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",801,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",802,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",803,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",804,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",805,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",806,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",807,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",808,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",809,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",810,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",811,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",812,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",813,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",814,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",815,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",816,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",817,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",818,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",819,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",820,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",821,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",822,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",823,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",824,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",825,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",826,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",827,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",828,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",829,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",830,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",831,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",832,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",833,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",834,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",835,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",836,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",837,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",838,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",839,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",840,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",841,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",842,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",843,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",844,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",845,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",846,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",847,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",848,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",849,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",850,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",851,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",852,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",853,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",854,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",855,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",856,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",857,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",858,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",859,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",860,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",861,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",862,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",863,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",864,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",865,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",866,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",867,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",868,4.02,0.249
"Seidio1600mAh_N1_0a_250mA",869,4.02,0.248
"Seidio1600mAh_N1_0a_250mA",870,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",871,4.02,0.251
"Seidio1600mAh_N1_0a_250mA",872,4.02,0.249
